product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0353,VietWear Black Shorts,VietWear,Shorts,Denim,Black,"S, L, M, XL, XS",Women,Summer,13.22,Modern shorts suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0354,UrbanLeaf Gray Shorts,UrbanLeaf,Shorts,Cotton,Gray,"L, XL, XS, S",Unisex,Winter,18.08,This gray shorts from UrbanLeaf is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0355,VietWear Blue Shirt,VietWear,Shirt,Wool,Blue,"M, XL, S",Unisex,All-season,96.16,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0356,UrbanLeaf Black Jacket,UrbanLeaf,Jacket,Linen,Black,"S, L, M, XL",Women,Autumn,49.96,"Comfortable jacket designed by UrbanLeaf, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0357,NorthWind Brown Sweater,NorthWind,Sweater,Polyester,Brown,"M, S, L, XS",Women,Spring,16.73,Modern sweater suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0358,UrbanLeaf White Shirt,UrbanLeaf,Shirt,Denim,White,"L, S, XL, XS, M",Men,Spring,22.92,This white shirt from UrbanLeaf is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0359,VietWear Black Jacket,VietWear,Jacket,Cotton,Black,"XL, S, L, XS, M",Men,Spring,107.92,This black jacket from VietWear is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0360,SaigonStyle Brown Skirt,SaigonStyle,Skirt,Linen,Brown,"M, L, S, XS",Women,Spring,58.64,Modern skirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0361,VietWear Beige Shirt,VietWear,Shirt,Denim,Beige,"M, S, XS",Women,Summer,25.71,This beige shirt from VietWear is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0362,SaigonStyle Beige Shorts,SaigonStyle,Shorts,Wool,Beige,"XS, L, S",Men,Autumn,18.63,Modern shorts suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0363,LotusFashion White Shirt,LotusFashion,Shirt,Wool,White,"L, M, XS, S, XL",Men,Winter,110.87,"Comfortable shirt designed by LotusFashion, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0364,UrbanLeaf Gray T-shirt,UrbanLeaf,T-shirt,Linen,Gray,"XS, XL, L, M, S",Unisex,Winter,98.05,Modern t-shirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0365,SaigonStyle Green Shirt,SaigonStyle,Shirt,Cotton Blend,Green,"M, S, XL, XS",Women,Winter,89.71,This green shirt from SaigonStyle is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0366,SaigonStyle Green Sweater,SaigonStyle,Sweater,Denim,Green,"XS, L, M",Unisex,Autumn,64.3,Modern sweater suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0367,UrbanLeaf Brown Skirt,UrbanLeaf,Skirt,Cotton,Brown,"XS, L, M, S, XL",Unisex,Summer,82.57,"Comfortable skirt designed by UrbanLeaf, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0368,MekongBasics Green Dress,MekongBasics,Dress,Wool,Green,"S, XL, L, M",Women,Winter,111.49,"A stylish dress crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0369,SaigonStyle Gray Shorts,SaigonStyle,Shorts,Denim,Gray,"XL, S, XS, M, L",Unisex,Winter,110.91,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0370,NorthWind Red Jacket,NorthWind,Jacket,Linen,Red,"XL, S, M, XS",Women,Summer,57.45,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0371,MekongBasics Gray T-shirt,MekongBasics,T-shirt,Denim,Gray,"XL, XS, S, L, M",Women,Spring,28.57,Modern t-shirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0372,NorthWind Red T-shirt,NorthWind,T-shirt,Linen,Red,"XL, XS, L, S, M",Men,All-season,22.76,This red t-shirt from NorthWind is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0373,SaigonStyle Green Jeans,SaigonStyle,Jeans,Wool,Green,"L, M, S, XL, XS",Women,Spring,54.36,This green jeans from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0374,LotusFashion Beige Dress,LotusFashion,Dress,Cotton Blend,Beige,"S, XS, XL",Unisex,Autumn,117.67,"Comfortable dress designed by LotusFashion, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0375,NorthWind Beige T-shirt,NorthWind,T-shirt,Linen,Beige,"XL, XS, L, S",Men,Winter,28.98,"Comfortable t-shirt designed by NorthWind, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0376,MekongBasics Red Jeans,MekongBasics,Jeans,Cotton,Red,"S, XL, L, M, XS",Unisex,All-season,52.42,This red jeans from MekongBasics is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0377,VietWear White Dress,VietWear,Dress,Wool,White,"XL, M, L, XS",Women,All-season,80.66,This white dress from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0378,MekongBasics Red Skirt,MekongBasics,Skirt,Cotton Blend,Red,"XS, M, XL, S",Men,Spring,70.8,"A stylish skirt crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0379,LotusFashion Black T-shirt,LotusFashion,T-shirt,Cotton,Black,"XS, L, S",Unisex,Summer,105.7,"Comfortable t-shirt designed by LotusFashion, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0380,VietWear Green Hoodie,VietWear,Hoodie,Wool,Green,"XL, L, M",Men,Spring,109.48,"A stylish hoodie crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0381,VietWear White Shirt,VietWear,Shirt,Wool,White,"XL, S, XS, M",Men,Spring,91.88,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0382,NorthWind Brown Shorts,NorthWind,Shorts,Wool,Brown,"XL, L, XS, M, S",Women,Winter,59.64,"A stylish shorts crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0383,UrbanLeaf Beige T-shirt,UrbanLeaf,T-shirt,Polyester,Beige,"XS, L, M, XL",Unisex,Autumn,61.83,"Comfortable t-shirt designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0384,VietWear Gray Jeans,VietWear,Jeans,Polyester,Gray,"XL, L, S, M",Unisex,Autumn,102.9,"Comfortable jeans designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0385,MekongBasics Beige T-shirt,MekongBasics,T-shirt,Cotton Blend,Beige,"XL, L, M, S",Men,Winter,80.15,This beige t-shirt from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0386,UrbanLeaf White Hoodie,UrbanLeaf,Hoodie,Denim,White,"L, XL, XS, M, S",Unisex,All-season,62.91,"A stylish hoodie crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0387,SaigonStyle Red Shorts,SaigonStyle,Shorts,Wool,Red,"L, XS, XL, M",Unisex,Winter,62.94,"A stylish shorts crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0388,LotusFashion White Dress,LotusFashion,Dress,Cotton Blend,White,"M, XS, XL",Women,Winter,89.11,"A stylish dress crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0389,NorthWind Red Sweater,NorthWind,Sweater,Wool,Red,"XL, L, S, M",Unisex,Summer,89.82,"A stylish sweater crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0390,MekongBasics Gray Skirt,MekongBasics,Skirt,Denim,Gray,"XL, S, L, M, XS",Men,Spring,41.14,Modern skirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0391,NorthWind Gray Jeans,NorthWind,Jeans,Cotton,Gray,"S, XS, XL, L",Men,Spring,31.29,"Comfortable jeans designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0392,MekongBasics Beige Skirt,MekongBasics,Skirt,Linen,Beige,"L, XS, S",Unisex,Spring,20.94,Modern skirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0393,MekongBasics Blue Jacket,MekongBasics,Jacket,Cotton Blend,Blue,"XS, L, XL, M, S",Unisex,Autumn,105.97,"Comfortable jacket designed by MekongBasics, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0394,VietWear Gray Jeans,VietWear,Jeans,Cotton Blend,Gray,"L, M, S, XS",Women,Autumn,73.48,This gray jeans from VietWear is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0395,LotusFashion White Shorts,LotusFashion,Shorts,Polyester,White,"S, XS, L, XL",Men,Summer,90.69,"A stylish shorts crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0396,UrbanLeaf Beige Dress,UrbanLeaf,Dress,Linen,Beige,"S, XS, XL, L",Women,Spring,31.0,Modern dress suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0397,LotusFashion Blue Jeans,LotusFashion,Jeans,Linen,Blue,"XS, XL, S, L",Unisex,Winter,61.07,This blue jeans from LotusFashion is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0398,UrbanLeaf Black Hoodie,UrbanLeaf,Hoodie,Polyester,Black,"S, XS, L, XL, M",Unisex,Summer,21.66,"Comfortable hoodie designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0399,SaigonStyle Red T-shirt,SaigonStyle,T-shirt,Wool,Red,"XL, S, XS, L, M",Men,Autumn,13.38,This red t-shirt from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0400,VietWear White Dress,VietWear,Dress,Linen,White,"M, XS, L, XL, S",Unisex,Autumn,25.24,"Comfortable dress designed by VietWear, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0401,LotusFashion Black Shorts,LotusFashion,Shorts,Denim,Black,"M, XS, S, L",Unisex,Winter,100.71,"Comfortable shorts designed by LotusFashion, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0402,SaigonStyle Red Sweater,SaigonStyle,Sweater,Wool,Red,"XL, S, XS",Women,Summer,93.88,This red sweater from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0403,VietWear Gray Shorts,VietWear,Shorts,Cotton Blend,Gray,"XL, L, XS, S, M",Unisex,All-season,20.26,"Comfortable shorts designed by VietWear, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0404,SaigonStyle Black Shorts,SaigonStyle,Shorts,Linen,Black,"XS, M, XL",Women,Summer,83.28,Modern shorts suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0405,MekongBasics Blue Dress,MekongBasics,Dress,Wool,Blue,"M, L, XS, S",Unisex,Autumn,73.59,This blue dress from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0406,LotusFashion Brown Jacket,LotusFashion,Jacket,Polyester,Brown,"S, M, XS",Men,Autumn,79.69,"Comfortable jacket designed by LotusFashion, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0407,NorthWind White Jacket,NorthWind,Jacket,Cotton,White,"M, S, XS, L, XL",Unisex,Winter,114.61,"A stylish jacket crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0408,MekongBasics Green Jeans,MekongBasics,Jeans,Cotton,Green,"XL, XS, M",Unisex,Spring,101.48,This green jeans from MekongBasics is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0409,VietWear Brown Shirt,VietWear,Shirt,Denim,Brown,"XL, L, S",Unisex,Autumn,85.68,Modern shirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0410,LotusFashion Blue Shorts,LotusFashion,Shorts,Linen,Blue,"S, L, M",Unisex,Spring,42.99,"Comfortable shorts designed by LotusFashion, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0411,MekongBasics Beige Jeans,MekongBasics,Jeans,Denim,Beige,"XL, M, XS, S, L",Men,Winter,100.91,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0412,UrbanLeaf Black Dress,UrbanLeaf,Dress,Polyester,Black,"XS, L, S, XL",Unisex,All-season,116.58,This black dress from UrbanLeaf is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0413,SaigonStyle Gray Jacket,SaigonStyle,Jacket,Polyester,Gray,"XS, XL, L, S",Unisex,All-season,111.98,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0414,UrbanLeaf Beige Sweater,UrbanLeaf,Sweater,Cotton,Beige,"S, XL, XS",Unisex,Summer,62.92,"A stylish sweater crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0415,NorthWind Green Jacket,NorthWind,Jacket,Cotton Blend,Green,"L, M, S",Unisex,Autumn,91.32,"A stylish jacket crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0416,NorthWind Beige Shorts,NorthWind,Shorts,Cotton Blend,Beige,"XL, M, S, L",Women,Spring,58.94,Modern shorts suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0417,UrbanLeaf Green Skirt,UrbanLeaf,Skirt,Polyester,Green,"XL, L, XS, S",Women,Spring,47.82,"A stylish skirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0418,SaigonStyle Green Skirt,SaigonStyle,Skirt,Wool,Green,"L, XL, M, XS, S",Men,Winter,16.63,"A stylish skirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0419,SaigonStyle Black Skirt,SaigonStyle,Skirt,Linen,Black,"XL, L, M",Women,Autumn,50.1,This black skirt from SaigonStyle is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0420,MekongBasics Beige Jeans,MekongBasics,Jeans,Linen,Beige,"S, L, XS",Unisex,Spring,96.48,This beige jeans from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0421,NorthWind Black Skirt,NorthWind,Skirt,Cotton,Black,"S, L, M",Men,Winter,24.51,This black skirt from NorthWind is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0422,SaigonStyle Beige Jeans,SaigonStyle,Jeans,Denim,Beige,"XL, M, S, L",Men,Winter,101.77,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0423,LotusFashion Green Sweater,LotusFashion,Sweater,Wool,Green,"M, S, XS, L, XL",Men,All-season,114.7,Modern sweater suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0424,SaigonStyle Red Skirt,SaigonStyle,Skirt,Linen,Red,"XS, S, XL",Men,Winter,44.46,"A stylish skirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0425,LotusFashion Green T-shirt,LotusFashion,T-shirt,Cotton,Green,"M, L, S, XS",Women,Summer,51.85,"Comfortable t-shirt designed by LotusFashion, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0426,MekongBasics Brown Shorts,MekongBasics,Shorts,Wool,Brown,"XL, L, XS, M, S",Unisex,Summer,65.84,This brown shorts from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0427,LotusFashion Brown Skirt,LotusFashion,Skirt,Linen,Brown,"XL, L, XS",Unisex,Spring,77.36,This brown skirt from LotusFashion is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
